Sentence	IsHeaderFooter	Page	Line	X1	X2	Y	Padding	Font
_HORIZONTAL_LINE	false	1	1	172.76794	173.29427	779.04443	0.0	
_HORIZONTAL_LINE	false	1	1	174.3469	175.39952	777.89746	0.0	
_HORIZONTAL_LINE	false	1	1	173.71532	172.66269	779.87866	0.0	
_HORIZONTAL_LINE	false	1	1	173.39952	172.76794	773.93506	0.0	
_HORIZONTAL_LINE	false	1	1	171.08374	170.03111	775.18634	0.0	
_HORIZONTAL_LINE	false	1	1	172.76794	173.82057	773.1008	0.0	
_HORIZONTAL_LINE	false	1	1	182.45212	182.34685	778.31366	0.0	
_HORIZONTAL_LINE	false	1	1	182.34685	181.39949	779.7735	0.0	
_HORIZONTAL_LINE	false	1	1	181.39949	182.45212	773.2042	0.0	
_HORIZONTAL_LINE	false	1	1	184.2416	184.87317	778.7308	0.0	
_HORIZONTAL_LINE	false	1	1	191.60999	190.4521	779.77313	0.0	
_HORIZONTAL_LINE	false	1	1	186.55737	185.39948	779.77313	0.0	
_HORIZONTAL_LINE	false	1	1	186.97842	186.66263	771.4312	0.0	
_HORIZONTAL_LINE	false	1	1	186.24158	186.03105	771.53546	0.0	
_HORIZONTAL_LINE	false	1	1	186.34685	186.7679	770.59705	0.0	
_HORIZONTAL_LINE	false	1	1	186.7679	187.39948	770.59705	0.0	
_HORIZONTAL_LINE	false	1	1	124.2	169.79999	359.4	0.0	
_HORIZONTAL_LINE	false	1	1	69.48	540.12	206.64	0.0	
_HORIZONTAL_LINE	false	1	1	92.16	315.0	76.56	0.0	
_HORIZONTAL_LINE	false	2	1	70.92	541.56	759.96	0.0	
_HORIZONTAL_LINE	false	2	1	70.92	541.56	700.68	0.0	
_HORIZONTAL_LINE	false	2	1	92.16	271.68	503.4	0.0	
_HORIZONTAL_LINE	false	2	1	69.48	540.12	219.0	0.0	
_HORIZONTAL_LINE	false	3	1	70.92	541.56	759.96	0.0	
_HORIZONTAL_LINE	false	3	1	70.92	541.56	700.68	0.0	
_HORIZONTAL_LINE	false	3	1	92.16	165.0	608.04	0.0	
_HORIZONTAL_LINE	false	3	1	92.16	223.32	585.0	0.0	
_HORIZONTAL_LINE	false	3	1	310.2	431.39902	493.08	0.0	
_HORIZONTAL_LINE	false	3	1	310.2	431.39902	274.56	0.0	
_HORIZONTAL_LINE	false	3	1	69.48	540.12	180.48	0.0	
_HORIZONTAL_LINE	false	4	1	70.92	541.56	759.96	0.0	
_HORIZONTAL_LINE	false	4	1	70.92	541.56	700.68	0.0	
_HORIZONTAL_LINE	false	4	1	69.48	540.12	385.08	0.0	
_HORIZONTAL_LINE	false	4	1	69.48	540.12	227.64	0.0	
_HORIZONTAL_LINE	false	5	1	70.92	541.56	759.96	0.0	
_HORIZONTAL_LINE	false	5	1	70.92	541.56	700.68	0.0	
_HORIZONTAL_LINE	false	5	1	69.48	540.12	571.44	0.0	
_HORIZONTAL_LINE	false	5	1	69.48	540.12	344.88	0.0	
_HORIZONTAL_LINE	false	5	1	92.16	227.28	265.2	0.0	
_HORIZONTAL_LINE	false	5	1	92.16	261.12	121.2	0.0	
_HORIZONTAL_LINE	false	6	1	70.92	541.56	759.96	0.0	
_HORIZONTAL_LINE	false	6	1	70.92	541.56	700.68	0.0	
_HORIZONTAL_LINE	false	6	1	69.48	540.12	571.44	0.0	
_HORIZONTAL_LINE	false	7	1	70.92	541.56	759.96	0.0	
_HORIZONTAL_LINE	false	7	1	70.92	541.56	700.68	0.0	
_HORIZONTAL_LINE	false	7	1	69.48	540.12	571.44	0.0	
_HORIZONTAL_LINE	false	7	1	69.48	540.12	387.48	0.0	
_HORIZONTAL_LINE	false	7	1	92.16	151.08	326.4	0.0	
_HORIZONTAL_LINE	false	7	1	92.16	128.28	211.44	0.0	
_HORIZONTAL_LINE	false	8	1	70.92	541.56	759.96	0.0	
_HORIZONTAL_LINE	false	8	1	70.92	541.56	700.68	0.0	
_HORIZONTAL_LINE	false	8	1	92.16	223.32	561.96	0.0	
_HORIZONTAL_LINE	false	8	1	92.16	193.92001	401.04	0.0	
_HORIZONTAL_LINE	false	8	1	92.16	160.56	309.0	0.0	
_HORIZONTAL_LINE	false	8	1	92.16	184.44	263.04	0.0	
_HORIZONTAL_LINE	false	8	1	92.16	192.24	182.52	0.0	
_HORIZONTAL_LINE	false	9	1	70.92	541.56	759.96	0.0	
_HORIZONTAL_LINE	false	9	1	70.92	541.56	700.68	0.0	
_HORIZONTAL_LINE	false	9	1	92.16	296.76	608.04	0.0	
_HORIZONTAL_LINE	false	9	1	92.16	433.44	561.96	0.0	
_HORIZONTAL_LINE	false	9	1	92.16	170.04001	481.56	0.0	
_HORIZONTAL_LINE	false	9	1	69.48	540.12	444.96	0.0	
_HORIZONTAL_LINE	false	10	1	70.92	541.56	759.96	0.0	
_HORIZONTAL_LINE	false	10	1	70.92	541.56	700.68	0.0	
_HORIZONTAL_LINE	false	11	1	70.92	541.56	759.96	0.0	
_HORIZONTAL_LINE	false	11	1	70.92	541.56	700.68	0.0	
_HORIZONTAL_LINE	false	11	1	69.48	540.12	372.48	0.0	
_HORIZONTAL_LINE	false	11	1	69.48	540.12	217.32	0.0	
_HORIZONTAL_LINE	false	11	1	92.16	162.72	168.48	0.0	
_HORIZONTAL_LINE	false	12	1	70.92	541.56	759.96	0.0	
_HORIZONTAL_LINE	false	12	1	70.92	541.56	700.68	0.0	
_HORIZONTAL_LINE	false	12	1	92.16	216.12	394.68	0.0	
_HORIZONTAL_LINE	false	12	1	92.16	251.04001	251.04	0.0	
_HORIZONTAL_LINE	false	12	1	92.16	156.6	198.72	0.0	
_HORIZONTAL_LINE	false	13	1	70.92	541.56	759.96	0.0	
_HORIZONTAL_LINE	false	13	1	70.92	541.56	700.68	0.0	
_HORIZONTAL_LINE	false	13	1	92.16	152.76001	532.68	0.0	
_HORIZONTAL_LINE	false	14	1	70.92	541.56	759.96	0.0	
_HORIZONTAL_LINE	false	14	1	70.92	541.56	700.68	0.0	
_HORIZONTAL_LINE	false	14	1	69.48	540.12	529.8	0.0	
_HORIZONTAL_LINE	false	14	1	92.16	287.88	456.0	0.0	
_HORIZONTAL_LINE	false	14	1	69.48	540.12	337.8	0.0	
_HORIZONTAL_LINE	false	14	1	92.16	531.72	289.32	0.0	
_HORIZONTAL_LINE	false	14	1	92.16	165.48001	277.8	0.0	
_HORIZONTAL_LINE	false	14	1	70.92	131.51999	162.84	0.0	
_HORIZONTAL_LINE	false	15	1	70.92	541.56	759.96	0.0	
_HORIZONTAL_LINE	false	15	1	70.92	541.56	700.68	0.0	
_HORIZONTAL_LINE	false	15	1	69.48	540.12	375.96	0.0	
