Sentence	IsHeaderFooter	Page	Line	X1	X2	Y	Padding	Font
mg/kg	false	13	28	259.74	286.63934	391.7003	38.641968	ArialMT
bw/d	false	13	29	259.74	278.45908	381.3202	0.0	ArialMT
Specific target organ toxicity -	false	13	30	34.74	151.92595	371.0003	0.0	ArialMT
NOAEL	false	13	30	163.32	193.69234	371.0003	11.394058	ArialMT
200	false	13	30	206.16	221.09802	371.0003	12.467667	ArialMT
mg/kg	false	13	30	259.74	286.63934	371.0003	38.641968	ArialMT
Mouse	false	13	30	302.58	329.47308	371.0003	15.940643	ArialMT
repeated exposure (STOT-	false	13	31	34.74	141.74808	360.6202	0.0	ArialMT
bw/d	false	13	31	259.74	278.45908	360.6202	117.99191	ArialMT
RE):	false	13	32	34.74	52.587524	350.30023	0.0	ArialMT
Symptoms:	false	13	33	34.74	79.39822	339.9203	0.0	ArialMT
unconsciousness, drop	false	13	33	463.32	557.2337	339.9203	383.92178	ArialMT
in blood pressure,	false	13	34	463.32	536.8699	329.6003	0.0	ArialMT
vomiting, headaches,	false	13	35	463.32	550.29944	319.28033	0.0	ArialMT
cramps, drowsiness,	false	13	36	463.32	547.15967	308.90024	0.0	ArialMT
mucous membrane	false	13	37	463.32	542.31616	298.58026	0.0	ArialMT
irritation, dizziness,	false	13	38	463.32	541.86743	288.20016	0.0	ArialMT
nausea	false	13	39	463.32	492.60397	277.8802	0.0	ArialMT
Specific target organ toxicity -	false	13	40	34.74	151.92595	267.5004	0.0	ArialMT
NOAEC	false	13	40	163.32	195.17934	267.5004	11.394058	ArialMT
638,4	false	13	40	206.16	228.54555	267.5004	10.980667	ArialMT
mg/m3	false	13	40	259.74	287.15982	267.5004	31.194443	ArialMT
repeated exposure (STOT-	false	13	41	34.74	141.74808	257.18042	0.0	ArialMT
RE), inhalat.:	false	13	42	34.74	86.46234	246.86043	0.0	ArialMT
Benzenesulfonic acid, C10-C13 alkyl derivatives, calcium salts	false	13	43	34.74	299.60773	226.1603	0.0	Arial-BoldMT
Toxicity/effect	false	13	44	34.74	94.85758	215.4803	0.0	Arial-BoldMT
Endpoi	false	13	44	163.32	193.77296	215.4803	68.462425	Arial-BoldMT
Value	false	13	44	206.16	230.09435	215.4803	12.387039	Arial-BoldMT
Unit	false	13	44	259.74	277.15662	215.4803	29.645645	Arial-BoldMT
Organism	false	13	44	302.58	344.44516	215.4803	25.42337	Arial-BoldMT
Test method	false	13	44	366.9	420.17838	215.4803	22.454834	Arial-BoldMT
Notes	false	13	44	463.32	488.1591	215.4803	43.141632	Arial-BoldMT
nt	false	13	45	163.32	171.82454	204.86072	0.0	Arial-BoldMT
Acute toxicity, by oral route:	false	13	46	34.74	144.4184	194.2403	0.0	ArialMT
LD50	false	13	46	163.32	184.6763	194.2403	18.901611	ArialMT
4445	false	13	46	206.16	226.01675	194.2403	21.483704	ArialMT
mg/kg	false	13	46	259.74	284.16074	194.2403	33.723236	ArialMT
Rat	false	13	46	302.58	316.52728	194.2403	18.41925	ArialMT
Acute toxicity, by dermal	false	13	47	34.74	133.97717	183.8603	0.0	ArialMT
LD50	false	13	47	163.32	184.6763	183.8603	29.342834	ArialMT
>2000	false	13	47	206.16	231.2965	183.8603	21.483704	ArialMT
mg/kg	false	13	47	259.74	284.16074	183.8603	28.443497	ArialMT
Rat	false	13	47	302.58	316.52728	183.8603	18.41925	ArialMT
Analogous conclusion	false	13	47	463.32	550.2375	183.8603	146.79272	ArialMT
route:	false	13	48	34.74	57.577915	173.54031	0.0	ArialMT
Skin corrosion/irritation:	false	13	49	34.74	128.12865	163.1603	0.0	ArialMT
Rabbit	false	13	49	302.58	328.39633	163.1603	174.45134	ArialMT
OECD 404 (Acute	false	13	49	366.9	441.04462	163.1603	38.503662	ArialMT
Irritant	false	13	49	463.32	488.68225	163.1603	22.27539	ArialMT
Dermal	false	13	50	366.9	398.18515	152.8403	0.0	ArialMT
Irritation/Corrosion)	false	13	51	366.9	443.38806	142.46022	0.0	ArialMT
Page  14 of 22	true	14	1	34.74	92.937935	692.3003	0.0	ArialMT
Safety data sheet according to Regulation (EC) No 1907/2006, Annex II	true	14	2	34.74	318.04837	682.2203	0.0	ArialMT
Revised on / Version:	true	14	3	34.74	118.34311	671.90027	0.0	ArialMT
14.08.2014  / 0002	true	14	3	122.52326	201.94621	671.90027	0.0	ArialMT
Replaces revision of / Version:	true	14	4	34.74	156.50876	661.58026	0.0	ArialMT
16.12.2013  / 0001	true	14	4	160.56772	237.68794	661.58026	0.0	ArialMT
Valid from:	true	14	5	34.74	77.88933	651.2002	0.0	ArialMT
14.08.2014	true	14	5	82.20426	129.66852	651.2002	0.0	ArialMT
PDF print date:	true	14	6	34.74	92.5768	640.8802	0.0	ArialMT
22.08.2014	true	14	6	96.708	142.15118	640.8802	0.0	ArialMT
Gandalf	true	14	7	34.74	65.96778	630.5001	0.0	ArialMT
Serious eye	false	14	8	34.74	84.31605	609.8003	0.0	ArialMT
Rabbit	false	14	8	302.58	328.39633	609.8003	218.26395	ArialMT
OECD 405 (Acute	false	14	8	366.9	441.04462	609.8003	38.503662	ArialMT
Risk of serious damage	false	14	8	463.32	559.26605	609.8003	22.27539	ArialMT
damage/irritation:	false	14	9	34.74	103.75535	599.4803	0.0	ArialMT
Eye	false	14	9	366.9	384.68842	599.4803	263.14465	ArialMT
to eyes.	false	14	9	463.32	494.5657	599.4803	78.63159	ArialMT
Irritation/Corrosion)	false	14	10	366.9	443.38806	589.1603	0.0	ArialMT
Respiratory or skin	false	14	11	34.74	111.59434	578.7803	0.0	ArialMT
Guinea pig	false	14	11	302.58	345.8641	578.7803	190.98566	ArialMT
OECD 406 (Skin	false	14	11	366.9	435.52386	578.7803	21.035889	ArialMT
No (skin contact),	false	14	11	463.32	535.48944	578.7803	27.796143	ArialMT
sensitisation:	false	14	12	34.74	86.36021	568.46027	0.0	ArialMT
Sensitisation)	false	14	12	366.9	420.51685	568.46027	280.5398	ArialMT
Analogous conclusion	false	14	12	463.32	550.2375	568.46027	42.80316	ArialMT
Germ cell mutagenicity:	false	14	13	34.74	128.10176	558.0803	0.0	ArialMT
OECD 476 (In Vitro	false	14	13	366.9	446.49365	558.0803	238.79823	ArialMT
Negative, Analogous	false	14	13	463.32	548.2804	558.0803	16.826355	ArialMT
Mammalian Cell	false	14	14	366.9	433.4018	547.7603	0.0	ArialMT
conclusion	false	14	14	463.32	505.5237	547.7603	29.918213	ArialMT
Gene Mutation Test)	false	14	15	366.9	448.57455	537.38025	0.0	ArialMT
Reproductive toxicity:	false	14	16	34.74	119.56948	527.0603	0.0	ArialMT
Rat	false	14	16	302.58	316.52728	527.0603	183.0105	ArialMT
No indications of such	false	14	16	463.32	553.3254	527.0603	146.79272	ArialMT
an effect., Analogous	false	14	17	463.32	549.87396	516.7403	0.0	ArialMT
conclusion	false	14	18	463.32	505.5237	506.3602	0.0	ArialMT
beta-cyfluthrin	false	14	19	34.74	96.84623	485.6603	0.0	Arial-BoldMT
Toxicity/effect	false	14	20	34.74	94.85758	475.0403	0.0	Arial-BoldMT
Endpoi	false	14	20	163.32	193.77296	475.0403	68.462425	Arial-BoldMT
Value	false	14	20	206.16	230.09435	475.0403	12.387039	Arial-BoldMT
Unit	false	14	20	259.74	277.15662	475.0403	29.645645	Arial-BoldMT
Organism	false	14	20	302.58	344.44516	475.0403	25.42337	Arial-BoldMT
Test method	false	14	20	366.9	420.17838	475.0403	22.454834	Arial-BoldMT
Notes	false	14	20	463.32	488.1591	475.0403	43.141632	Arial-BoldMT
nt	false	14	21	163.32	171.82454	464.42072	0.0	Arial-BoldMT
Acute toxicity, by dermal	false	14	22	34.74	133.97717	453.7403	0.0	ArialMT
LD50	false	14	22	163.32	184.6763	453.7403	29.342834	ArialMT
>5000	false	14	22	206.16	231.2965	453.7403	21.483704	ArialMT
mg/kg	false	14	22	259.74	284.16074	453.7403	28.443497	ArialMT
Rat	false	14	22	302.58	316.52728	453.7403	18.41925	ArialMT
route:	false	14	23	34.74	57.577915	443.42032	0.0	ArialMT
Skin corrosion/irritation:	false	14	24	34.74	128.12865	433.0403	0.0	ArialMT
Not irritant	false	14	24	463.32	504.57874	433.0403	335.19135	ArialMT
Serious eye	false	14	25	34.74	84.31605	422.7203	0.0	ArialMT
Mild irritant	false	14	25	463.32	507.02414	422.7203	379.00397	ArialMT
damage/irritation:	false	14	26	34.74	103.75535	412.3402	0.0	ArialMT
Respiratory or skin	false	14	27	34.74	111.59434	402.0203	0.0	ArialMT
Guinea pig	false	14	27	302.58	345.8641	402.0203	190.98566	ArialMT
OECD 406 (Skin	false	14	27	366.9	435.52386	402.0203	21.035889	ArialMT
Not sensitizising	false	14	27	463.32	527.96844	402.0203	27.796143	ArialMT
sensitisation:	false	14	28	34.74	86.36021	391.70032	0.0	ArialMT
Sensitisation)	false	14	28	366.9	420.51685	391.70032	280.5398	ArialMT
Symptoms:	false	14	29	34.74	79.39822	381.3203	0.0	ArialMT
headaches, cramps,	false	14	29	463.32	546.3652	381.3203	383.92178	ArialMT
gastrointestinal	false	14	30	463.32	525.8714	371.00034	0.0	ArialMT
disturbances, dizziness	false	14	31	463.32	558.20123	360.62024	0.0	ArialMT
nausea and vomiting.	false	14	32	463.32	548.2443	350.30026	0.0	ArialMT
SECTION 12:	false	14	33	194.76	255.34004	319.2803	0.0	Arial-BoldMT
Ecological information	false	14	33	261.39804	400.73215	319.2803	0.0	Arial-BoldMT
Possibly more information on environmental effects, see Section 2.1 (classification).	false	14	34	34.74	365.74954	294.1404	0.0	ArialMT
Gandalf	false	14	35	34.74	68.08452	283.5804	0.0	Arial-BoldMT
Toxicity/effect	false	14	36	34.74	94.85758	272.9003	0.0	Arial-BoldMT
Endpoint	false	14	36	136.5	175.48795	272.9003	41.642418	Arial-BoldMT
Time	false	14	36	190.08	211.02065	272.9003	14.592056	Arial-BoldMT
Value	false	14	36	227.58	251.4615	272.9003	16.559357	Arial-BoldMT
Unit	false	14	36	265.08	282.5396	272.9003	13.6184845	Arial-BoldMT
Organism	false	14	36	307.92	349.72876	272.9003	25.380402	Arial-BoldMT
Test method	false	14	36	388.26	441.5509	272.9003	38.53125	Arial-BoldMT
Notes	false	14	36	463.32	488.1591	272.9003	21.769104	Arial-BoldMT
Toxicity to fish:	false	14	37	34.74	93.83998	262.5203	0.0	ArialMT
n.d.a.	false	14	37	463.32	485.66977	262.5203	369.48004	ArialMT
Toxicity to daphnia:	false	14	38	34.74	111.63288	252.1404	0.0	ArialMT
n.d.a.	false	14	38	463.32	485.66977	252.1404	351.68713	ArialMT
Toxicity to algae:	false	14	39	34.74	101.72734	241.8203	0.0	ArialMT
n.d.a.	false	14	39	463.32	485.66977	241.8203	361.59265	ArialMT
Persistence and	false	14	40	34.74	101.32333	231.4403	0.0	ArialMT
n.d.a.	false	14	40	463.32	485.66977	231.4403	361.99667	ArialMT
degradability:	false	14	41	34.74	87.67972	221.12032	0.0	ArialMT
Bioaccumulative	false	14	42	34.74	102.280014	210.8003	0.0	ArialMT
n.d.a.	false	14	42	463.32	485.66977	210.8003	361.03998	ArialMT
potential:	false	14	43	34.74	70.9349	200.42021	0.0	ArialMT
Mobility in soil:	false	14	44	34.74	92.752495	190.1003	0.0	ArialMT
n.d.a.	false	14	44	463.32	485.66977	190.1003	370.5675	ArialMT
Results of PBT and	false	14	45	34.74	114.37126	179.7203	0.0	ArialMT
n.d.a.	false	14	45	463.32	485.66977	179.7203	348.94873	ArialMT
vPvB assessment	false	14	46	34.74	105.89001	169.40031	0.0	ArialMT
Other adverse effects:	false	14	47	34.74	122.7907	159.0204	0.0	ArialMT
n.d.a.	false	14	47	463.32	485.66977	159.0204	340.5293	ArialMT
Hydrocarbons, C10, aromatics, <1% naphthalene	false	14	48	34.74	242.44989	138.3803	0.0	Arial-BoldMT
Toxicity/effect	false	14	49	34.74	94.85758	127.7003	0.0	Arial-BoldMT
Endpoint	false	14	49	136.5	175.48795	127.7003	41.642418	Arial-BoldMT
Time	false	14	49	190.08	211.02065	127.7003	14.592056	Arial-BoldMT
Value	false	14	49	227.58	251.4615	127.7003	16.559357	Arial-BoldMT
Unit	false	14	49	265.08	282.5396	127.7003	13.6184845	Arial-BoldMT
Organism	false	14	49	307.92	349.72876	127.7003	25.380402	Arial-BoldMT
Test method	false	14	49	388.26	441.5509	127.7003	38.53125	Arial-BoldMT
Notes	false	14	49	463.32	488.1591	127.7003	21.769104	Arial-BoldMT
Page  15 of 22	true	15	1	34.74	92.937935	692.3003	0.0	ArialMT
Safety data sheet according to Regulation (EC) No 1907/2006, Annex II	true	15	2	34.74	318.04837	682.2203	0.0	ArialMT
Revised on / Version:	true	15	3	34.74	118.34311	671.90027	0.0	ArialMT
14.08.2014  / 0002	true	15	3	122.52326	201.94621	671.90027	0.0	ArialMT
Replaces revision of / Version:	true	15	4	34.74	156.50876	661.58026	0.0	ArialMT
16.12.2013  / 0001	true	15	4	160.56772	237.68794	661.58026	0.0	ArialMT
Valid from:	true	15	5	34.74	77.88933	651.2002	0.0	ArialMT
14.08.2014	true	15	5	82.20426	129.66852	651.2002	0.0	ArialMT
PDF print date:	true	15	6	34.74	92.5768	640.8802	0.0	ArialMT
22.08.2014	true	15	6	96.708	142.15118	640.8802	0.0	ArialMT
Gandalf	true	15	7	34.74	65.96778	630.5001	0.0	ArialMT
Toxicity to fish:	false	15	8	34.74	93.83998	609.8003	0.0	ArialMT
LL50	false	15	8	136.5	156.35675	609.8003	42.66002	ArialMT
96h	false	15	8	190.08	205.01802	609.8003	33.72325	ArialMT
2 - 5	false	15	8	227.58	245.52248	609.8003	22.561981	ArialMT
mg/l	false	15	8	265.08	282.00934	609.8003	19.55751	ArialMT
Oncorhynchus	false	15	8	307.92	367.96313	609.8003	25.910675	ArialMT
OECD 203	false	15	8	388.26	434.01736	609.8003	20.296875	ArialMT
mykiss	false	15	9	307.92	335.11594	599.4803	0.0	ArialMT
(Fish, Acute	false	15	9	388.26	438.53482	599.4803	53.144073	ArialMT
Toxicity Test)	false	15	10	388.26	441.53113	589.1603	0.0	ArialMT
Toxicity to daphnia:	false	15	11	34.74	111.63288	578.7803	0.0	ArialMT
EL50	false	15	11	136.5	157.37794	578.7803	24.867119	ArialMT
48h	false	15	11	190.08	205.01802	578.7803	32.702057	ArialMT
3 -10	false	15	11	227.58	247.9796	578.7803	22.561981	ArialMT
mg/l	false	15	11	265.08	282.00934	578.7803	17.100388	ArialMT
Daphnia magna	false	15	11	307.92	370.98743	578.7803	25.910675	ArialMT
OECD 202	false	15	11	388.26	434.01736	578.7803	17.272583	ArialMT
(Daphnia sp.	false	15	12	388.26	441.4568	568.46027	0.0	ArialMT
Acute	false	15	13	388.26	413.66434	558.0802	0.0	ArialMT
Immobilisation	false	15	14	388.26	447.85797	547.7602	0.0	ArialMT
Test)	false	15	15	388.26	408.76532	537.3801	0.0	ArialMT
Toxicity to algae:	false	15	16	34.74	101.72734	527.0603	0.0	ArialMT
EL50	false	15	16	136.5	157.37794	527.0603	34.77266	ArialMT
72h	false	15	16	190.08	205.01802	527.0603	32.702057	ArialMT
11	false	15	16	227.58	237.47926	527.0603	22.561981	ArialMT
mg/l	false	15	16	265.08	282.00934	527.0603	27.600723	ArialMT
Pseudokirchnerie	false	15	16	307.92	376.93704	527.0603	25.910675	ArialMT
OECD 201	false	15	16	388.26	434.01736	527.0603	11.322968	ArialMT
lla subcapitata	false	15	17	307.92	365.0547	516.7403	0.0	ArialMT
(Alga, Growth	false	15	17	388.26	445.32745	516.7403	23.205322	ArialMT
Inhibition Test)	false	15	18	388.26	446.9846	506.3602	0.0	ArialMT
Toxicity to algae:	false	15	19	34.74	101.72734	496.0403	0.0	ArialMT
NOELR	false	15	19	136.5	167.33813	496.0403	34.77266	ArialMT
72h	false	15	19	190.08	205.01802	496.0403	22.741867	ArialMT
2,5	false	15	19	227.58	240.00089	496.0403	22.561981	ArialMT
mg/l	false	15	19	265.08	282.00934	496.0403	25.079102	ArialMT
Pseudokirchnerie	false	15	19	307.92	376.93704	496.0403	25.910675	ArialMT
OECD 201	false	15	19	388.26	434.01736	496.0403	11.322968	ArialMT
lla subcapitata	false	15	20	307.92	365.0547	485.66022	0.0	ArialMT
(Alga, Growth	false	15	20	388.26	445.32745	485.66022	23.205322	ArialMT
Inhibition Test)	false	15	21	388.26	446.9846	475.34024	0.0	ArialMT
Persistence and	false	15	22	34.74	101.32333	464.9603	0.0	ArialMT
28d	false	15	22	190.08	205.01802	464.9603	88.75667	ArialMT
49,56	false	15	22	227.58	249.89836	464.9603	22.561981	ArialMT
%	false	15	22	265.08	273.04346	464.9603	15.181625	ArialMT
OECD 301 F	false	15	22	388.26	442.00406	464.9603	115.21655	ArialMT
Not readily but inherent	false	15	22	463.32	558.1364	464.9603	21.315948	ArialMT
degradability:	false	15	23	34.74	87.67972	454.64032	0.0	ArialMT
(Ready	false	15	23	388.26	419.42773	454.64032	300.5803	ArialMT
biodegradable.	false	15	23	463.32	522.3116	454.64032	43.892273	ArialMT
Biodegradability	false	15	24	388.26	451.76007	444.32034	0.0	ArialMT
- Manometric	false	15	25	388.26	445.4985	433.94025	0.0	ArialMT
Respirometry	false	15	26	388.26	443.81088	423.62027	0.0	ArialMT
Test)	false	15	27	388.26	408.76532	413.24017	0.0	ArialMT
Persistence and	false	15	28	34.74	101.32333	402.9203	0.0	ArialMT
28d	false	15	28	190.08	205.01802	402.9203	88.75667	ArialMT
49,6	false	15	28	227.58	244.97963	402.9203	22.561981	ArialMT
%	false	15	28	265.08	273.04346	402.9203	20.100357	ArialMT
OECD 301 F	false	15	28	388.26	442.00406	402.9203	115.21655	ArialMT
Not readily but inherent	false	15	28	463.32	558.1364	402.9203	21.315948	ArialMT
degradability:	false	15	29	34.74	87.67972	392.6003	0.0	ArialMT
(Ready	false	15	29	388.26	419.42773	392.6003	300.5803	ArialMT
biodegradable.	false	15	29	463.32	522.3116	392.6003	43.892273	ArialMT
Biodegradability	false	15	30	388.26	451.76007	382.2202	0.0	ArialMT
- Manometric	false	15	31	388.26	445.4985	371.90024	0.0	ArialMT
Respirometry	false	15	32	388.26	443.81088	361.52014	0.0	ArialMT
Test)	false	15	33	388.26	408.76532	351.20016	0.0	ArialMT
Water solubility:	false	15	34	34.74	97.71959	340.8203	0.0	ArialMT
Insoluble	false	15	34	463.32	499.09653	340.8203	365.6004	ArialMT
2-Ethylhexanol	false	15	35	34.74	98.36904	320.1804	0.0	Arial-BoldMT
Toxicity/effect	false	15	36	34.74	94.85758	309.5003	0.0	Arial-BoldMT
Endpoint	false	15	36	136.5	175.48795	309.5003	41.642418	Arial-BoldMT
Time	false	15	36	190.08	211.02065	309.5003	14.592056	Arial-BoldMT
Value	false	15	36	227.58	251.4615	309.5003	16.559357	Arial-BoldMT
Unit	false	15	36	265.08	282.5396	309.5003	13.6184845	Arial-BoldMT
Organism	false	15	36	307.92	349.72876	309.5003	25.380402	Arial-BoldMT
Test method	false	15	36	388.26	441.5509	309.5003	38.53125	Arial-BoldMT
Notes	false	15	36	463.32	488.1591	309.5003	21.769104	Arial-BoldMT
Toxicity to fish:	false	15	37	34.74	93.83998	298.8803	0.0	ArialMT
LC50	false	15	37	136.5	157.8563	298.8803	42.66002	ArialMT
96h	false	15	37	190.08	205.01802	298.8803	32.22371	ArialMT
17,1	false	15	37	227.58	244.97963	298.8803	22.561981	ArialMT
mg/l	false	15	37	265.08	282.00934	298.8803	20.100357	ArialMT
Leuciscus idus	false	15	37	307.92	366.50574	298.8803	25.910675	ArialMT
Toxicity to daphnia:	false	15	38	34.74	111.63288	288.5004	0.0	ArialMT
EC50	false	15	38	136.5	158.87747	288.5004	24.867119	ArialMT
48h	false	15	38	190.08	205.01802	288.5004	31.20253	ArialMT
39	false	15	38	227.58	237.47926	288.5004	22.561981	ArialMT
mg/l	false	15	38	265.08	282.00934	288.5004	27.600723	ArialMT
Daphnia magna	false	15	38	307.92	370.98743	288.5004	25.910675	ArialMT
Toxicity to algae:	false	15	39	34.74	101.72734	278.1804	0.0	ArialMT
EC50	false	15	39	136.5	158.87747	278.1804	34.77266	ArialMT
72h	false	15	39	190.08	205.01802	278.1804	31.20253	ArialMT
11,5	false	15	39	227.58	244.97963	278.1804	22.561981	ArialMT
mg/l	false	15	39	265.08	282.00934	278.1804	20.100357	ArialMT
Scenedesmus	false	15	39	307.92	367.03433	278.1804	25.910675	ArialMT
subspicatus	false	15	40	307.92	355.12402	267.8003	0.0	ArialMT
Persistence and	false	15	41	34.74	101.32333	257.4803	0.0	ArialMT
5d	false	15	41	190.08	200.03928	257.4803	88.75667	ArialMT
> 95	false	15	41	227.58	245.27971	257.4803	27.540726	ArialMT
%	false	15	41	265.08	273.04346	257.4803	19.800278	ArialMT
OECD 301 B	false	15	41	388.26	442.48425	257.4803	115.21655	ArialMT
degradability:	false	15	42	34.74	87.67972	247.1603	0.0	ArialMT
(Ready	false	15	42	388.26	419.42773	247.1603	300.5803	ArialMT
Biodegradability	false	15	43	388.26	451.76007	236.78021	0.0	ArialMT
- Co2	false	15	44	388.26	415.1137	226.46022	0.0	ArialMT
Evolution Test)	false	15	45	388.26	448.00858	216.08014	0.0	ArialMT
Bioaccumulative	false	15	46	34.74	102.280014	205.7603	0.0	ArialMT
BCF	false	15	46	136.5	154.39142	205.7603	34.219986	ArialMT
25,33	false	15	46	227.58	249.89836	205.7603	73.18858	ArialMT
potential:	false	15	47	34.74	70.9349	195.38022	0.0	ArialMT
Bioaccumulative	false	15	48	34.74	102.280014	185.0603	0.0	ArialMT
Log Kow	false	15	48	136.5	171.30013	185.0603	34.219986	ArialMT
2,9	false	15	48	227.58	240.00089	185.0603	56.279877	ArialMT
potential:	false	15	49	34.74	70.9349	174.74031	0.0	ArialMT
Results of PBT and	false	15	50	34.74	114.37126	164.3604	0.0	ArialMT
No PBT substance, No	false	15	50	463.32	556.88873	164.3604	348.94873	ArialMT
vPvB assessment	false	15	51	34.74	105.89001	154.0404	0.0	ArialMT
vPvB substance	false	15	51	463.32	527.5447	154.0404	357.43	ArialMT
Benzenesulfonic acid, C10-C13 alkyl derivatives, calcium salts	false	15	52	34.74	299.60773	133.3403	0.0	Arial-BoldMT
Toxicity/effect	false	15	53	34.74	94.85758	122.7203	0.0	Arial-BoldMT
Endpoint	false	15	53	136.5	175.48795	122.7203	41.642418	Arial-BoldMT
Time	false	15	53	190.08	211.02065	122.7203	14.592056	Arial-BoldMT
Value	false	15	53	227.58	251.4615	122.7203	16.559357	Arial-BoldMT
Unit	false	15	53	265.08	282.5396	122.7203	13.6184845	Arial-BoldMT
Organism	false	15	53	307.92	349.72876	122.7203	25.380402	Arial-BoldMT
Test method	false	15	53	388.26	441.5509	122.7203	38.53125	Arial-BoldMT
Notes	false	15	53	463.32	488.1591	122.7203	21.769104	Arial-BoldMT
Page  16 of 22	true	16	1	34.74	92.937935	692.3003	0.0	ArialMT
Safety data sheet according to Regulation (EC) No 1907/2006, Annex II	true	16	2	34.74	318.04837	682.2203	0.0	ArialMT
Revised on / Version:	true	16	3	34.74	118.34311	671.90027	0.0	ArialMT
14.08.2014  / 0002	true	16	3	122.52326	201.94621	671.90027	0.0	ArialMT
Replaces revision of / Version:	true	16	4	34.74	156.50876	661.58026	0.0	ArialMT
16.12.2013  / 0001	true	16	4	160.56772	237.68794	661.58026	0.0	ArialMT
Valid from:	true	16	5	34.74	77.88933	651.2002	0.0	ArialMT
14.08.2014	true	16	5	82.20426	129.66852	651.2002	0.0	ArialMT
PDF print date:	true	16	6	34.74	92.5768	640.8802	0.0	ArialMT
22.08.2014	true	16	6	96.708	142.15118	640.8802	0.0	ArialMT
Gandalf	true	16	7	34.74	65.96778	630.5001	0.0	ArialMT
Toxicity to fish:	false	16	8	34.74	93.83998	609.8003	0.0	ArialMT
LC50	false	16	8	136.5	157.8563	609.8003	42.66002	ArialMT
96h	false	16	8	190.08	205.01802	609.8003	32.22371	ArialMT
>1 -	false	16	8	227.58	245.81898	609.8003	22.561981	ArialMT
mg/l	false	16	8	265.08	282.00934	609.8003	19.261002	ArialMT
OECD 203	false	16	8	388.26	434.01736	609.8003	106.25067	ArialMT
<10	false	16	9	227.58	242.75809	599.4803	0.0	ArialMT
(Fish, Acute	false	16	9	388.26	438.53482	599.4803	145.50192	ArialMT
Toxicity Test)	false	16	10	388.26	441.53113	589.1603	0.0	ArialMT
Toxicity to fish:	false	16	11	34.74	93.83998	578.7803	0.0	ArialMT
NOEC/NO	false	16	11	136.5	178.3374	578.7803	42.66002	ArialMT
0,23	false	16	11	227.58	244.97963	578.7803	49.2426	ArialMT
mg/l	false	16	11	265.08	282.00934	578.7803	20.100357	ArialMT
Salmo gairdneri	false	16	11	307.92	370.50082	578.7803	25.910675	ArialMT
Analogous conclusion	false	16	11	463.32	552.73584	578.7803	92.81918	ArialMT
EL	false	16	12	136.5	147.48047	568.46027	0.0	ArialMT
(72 d)	false	16	12	463.32	486.64154	568.46027	315.83954	ArialMT
Toxicity to daphnia:	false	16	13	34.74	111.63288	558.0803	0.0	ArialMT
EC50	false	16	13	136.5	158.87747	558.0803	24.867119	ArialMT
48h	false	16	13	190.08	205.01802	558.0803	31.20253	ArialMT
2,9	false	16	13	227.58	240.00089	558.0803	22.561981	ArialMT
mg/l	false	16	13	265.08	282.00934	558.0803	25.079102	ArialMT
OECD 202	false	16	13	388.26	434.01736	558.0803	106.25067	ArialMT
Analogous conclusion	false	16	13	463.32	550.2375	558.0803	29.302643	ArialMT
(Daphnia sp.	false	16	14	388.26	441.4568	547.7603	0.0	ArialMT
Acute	false	16	15	388.26	413.66434	537.38025	0.0	ArialMT
Immobilisation	false	16	16	388.26	447.85797	527.06024	0.0	ArialMT
Test)	false	16	17	388.26	408.76532	516.74023	0.0	ArialMT
Toxicity to daphnia:	false	16	18	34.74	111.63288	506.3603	0.0	ArialMT
NOEC/NO	false	16	18	136.5	178.3374	506.3603	24.867119	ArialMT
48h	false	16	18	190.08	205.01802	506.3603	11.7425995	ArialMT
0,379	false	16	18	227.58	249.89836	506.3603	22.561981	ArialMT
mg/l	false	16	18	265.08	282.00934	506.3603	15.181625	ArialMT
Analogous conclusion	false	16	18	463.32	550.2375	506.3603	181.31067	ArialMT
EL	false	16	19	136.5	147.48047	496.0403	0.0	ArialMT
Toxicity to algae:	false	16	20	34.74	101.72734	485.6603	0.0	ArialMT
NOEC/NO	false	16	20	136.5	178.3374	485.6603	34.77266	ArialMT
96h	false	16	20	190.08	205.01802	485.6603	11.7425995	ArialMT
0,5	false	16	20	227.58	240.00089	485.6603	22.561981	ArialMT
mg/l	false	16	20	265.08	282.00934	485.6603	25.079102	ArialMT
Selenastrum	false	16	20	307.92	360.5604	485.6603	25.910675	ArialMT
Analogous conclusion	false	16	20	463.32	550.2375	485.6603	102.75961	ArialMT
EL	false	16	21	136.5	147.48047	475.34033	0.0	ArialMT
capricornutum	false	16	21	307.92	364.5522	475.34033	160.43954	ArialMT
Persistence and	false	16	22	34.74	101.32333	464.9603	0.0	ArialMT
28d	false	16	22	190.08	205.01802	464.9603	88.75667	ArialMT
109	false	16	22	227.58	242.45801	464.9603	22.561981	ArialMT
%	false	16	22	265.08	273.04346	464.9603	22.621979	ArialMT
OECD 301 B	false	16	22	388.26	442.48425	464.9603	115.21655	ArialMT
Readily biodegradable	false	16	22	463.32	554.4066	464.9603	20.835754	ArialMT
degradability:	false	16	23	34.74	87.67972	454.64032	0.0	ArialMT
(Ready	false	16	23	388.26	419.42773	454.64032	300.5803	ArialMT
(Analogous conclusion)	false	16	23	463.32	556.09686	454.64032	43.892273	ArialMT
Biodegradability	false	16	24	388.26	451.76007	444.32034	0.0	ArialMT
- Co2	false	16	25	388.26	415.1137	433.94025	0.0	ArialMT
